LOY;LOYm2;Q11;INSSEC;annee_enquete;Q12;etat_2000_dbl_vitr;Q33;deuxieme_salle_bain;nbre_garage;convecteur;abs_regul_thermique;abs_espace_recreatif;abs_eau_chaude;rangement;etat_a_installation_elec;etat_b_installation_gaz;etat_c_evacuation_gaz;etat_d_chauffe_eau;etat_e_plomberie;etat_f_chassis;etat_g_isolation_thermique;etat_h_isolation_sonore;etat_i_chauffage;etat_j_escalier;etat_k_revetements_sol;etat_l_peintures_interieures;etat_m_cuisine;etat_n_sanitaires;etat_o_espaces_communs;REV;Q67a;Q67b;Q67c;Q67d;Q67e;Q14;m2;type_logement;type_logement2
704.8505563231793;9.39800741764239;75;21013A13-;2017;Appartement2;2;2;0;NA;0;0;1;0;1;2;4;4;4;4;1;1;1;4;3;3;3;3;4;4;De 500 € à 1000 €;0;0;0;2;0;2;75;Appartement2;Appartement2
511.6692927383079;7.30956132483297;70;21007A61-;2017;Appartement1;2;2;0;NA;0;0;0;0;1;4;4;3;4;3;3;2;2;2;3;3;3;2;3;3;De 1001 € à 1500 €;0;0;0;1;0;1;70;Appartement1;Appartement1
563.8804450585434;9.722076638940404;58;21013A101;2017;Appartement1;2;3;0;NA;0;0;1;0;1;3;3;3;2;2;2;2;2;2;2;2;2;2;2;2;De 500 € à 1000 €;0;0;0;1;0;1;58;Appartement1;Appartement1
626.533827842826;9.944981394330572;63;21013A101;2017;Appartement1;2;5;0;NA;0;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 500 € à 1000 €;0;0;0;1;0;1;63;Appartement1;Appartement1
729.5986425229709;12.159977375382848;60;21013A04-;2017;Appartement1;2;3;0;NA;0;0;0;0;1;4;4;4;5;4;5;3;5;3;3;1;3;3;3;3;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
469.9003708821195;6.712862441173136;70;21013A00-;2017;Appartement1;NA;5;0;NA;0;0;0;0;1;5;5;5;5;5;5;5;4;5;5;5;5;5;5;4;Refus de répondre;0;0;0;1;0;1;70;Appartement1;Appartement1
396.8047576337898;11.337278789536851;35;21013A41-;2017;Studio;1;3;0;NA;0;0;0;0;0;1;NA;NA;NA;2;1;1;1;2;4;2;2;4;2;4;De 500 € à 1000 €;0;0;0;1;0;0;35;Studio;Studio_Appartement0
720.5139020192498;11.084829261834614;65;21013A01-;2017;Appartement2;2;5;0;NA;0;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;2;1;0;0;0;2;65;Appartement2;Appartement2
809.2728609636503;10.115910762045628;80;21013A41-;2017;Appartement1;2;4;0;NA;0;0;0;0;1;3;5;5;2;2;3;4;4;1;2;5;5;5;2;2;De 2001 € à 2500 €;NA;NA;NA;2;NA;1;80;Appartement1;Appartement1
208.844609280942;3.4807434880156998;60;21013A13-;2017;Appartement1;1;3;0;NA;0;0;0;0;0;4;NA;NA;4;4;4;4;4;4;2;4;1;3;4;1;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
783.1672848035325;8.701858720039251;90;21013A201;2017;Appartement2;NA;5;0;NA;0;0;0;0;1;5;5;5;5;5;5;2;3;3;5;5;5;5;5;3;Plus de 3500 €;NA;NA;2;NA;NA;2;90;Appartement2;Appartement2
751.8405934113912;12.53067655685652;60;21013A02-;2017;Appartement2;2;4;0;NA;NA;0;0;0;1;4;4;3;3;4;4;3;4;4;NA;4;4;4;4;4;De 500 € à 1000 €;0;0;0;1;0;2;60;Appartement2;Appartement2
717.3812328800358;10.248303326857654;70;21007A61-;2017;Appartement2;NA;4;0;1;0;0;0;0;1;4;4;4;4;4;2;2;2;4;1;4;4;4;4;1;De 2001 € à 2500 €;2;0;0;2;0;2;70;Appartement2;Appartement2
522.111523202355;8.70185872003925;60;21013A211;2017;Appartement1;3;3;0;NA;0;0;0;0;1;3;4;3;3;3;5;3;3;4;3;3;3;3;3;4;De 1001 € à 1500 €;0;0;0;0;1;1;60;Appartement1;Appartement1
365.4780662416485;6.091301104027475;60;21013A151;2017;Appartement1;1;3;0;NA;1;0;0;0;1;3;2;3;3;1;1;1;1;1;1;1;1;1;2;3;De 1501 € à 2000 €;0;0;0;1;0;1;60;Appartement1;Appartement1
652.6394040029437;9.32342005718491;70;21013A13-;2017;Appartement2;2;4;0;NA;0;0;0;0;1;4;4;4;4;3;4;4;4;4;3;4;4;4;4;3;De 500 € à 1000 €;0;0;0;2;0;2;70;Appartement2;Appartement2
1670.756874247536;11.13837916165024;150;21013A01-;2017;Appartement4;2;4;0;NA;0;0;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;4;0;0;4;150;Appartement4;Appartement4
626.533827842826;6.9614869760313995;90;21009A53-;2017;Appartement2;1;3;0;NA;1;0;0;0;1;4;3;3;1;1;2;1;3;1;3;4;4;2;2;4;Plus de 3500 €;1;1;0;2;0;2;90;Appartement2;Appartement2
574.3226755225905;14.358066888064764;40;21013A13-;2017;Studio;2;3;0;NA;0;0;1;0;0;3;5;5;5;3;5;5;3;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;1;0;0;40;Studio;Studio_Appartement0
1033.780815940663;8.614840132838857;120;21013A04-;2017;Appartement3;NA;4;1;NA;0;0;1;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;0;4;0;0;3;120;Appartement3;Appartement3
595.2071364506846;11.904142729013692;50;21013A01-;2017;Appartement1;2;4;0;NA;0;0;0;0;0;4;4;4;4;4;4;3;3;4;3;5;5;4;4;3;De 3001 € à 3500 €;NA;NA;NA;2;NA;1;50;Appartement1;Appartement1
725.7350172512735;9.071687715640918;80;21013A04-;2017;Appartement2;1;2;0;NA;0;0;1;0;1;5;5;4;4;4;4;1;1;4;4;4;4;4;3;4;Moins de 500 €;1;0;0;1;0;2;80;Appartement2;Appartement2
402.0258728658133;4.020258728658133;100;21013A04-;2017;Appartement4;2;5;0;NA;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1501 € à 2000 €;0;0;4;0;0;4;100;Appartement4;Appartement4
2297.290702090362;9.189162808361448;250;21007A814;2017;Maison4;1;3;0;NA;0;0;0;0;1;3;4;2;4;2;2;2;2;3;3;2;2;3;2;3;De 3001 € à 3500 €;0;0;1;5;0;5;250;Maison4;Maison4
574.3226755225905;8.204609650322721;70;21013A22-;2017;Appartement2;NA;4;0;NA;1;0;0;0;1;5;5;5;5;5;5;5;3;5;5;4;5;5;5;4;De 1501 € à 2000 €;0;0;1;1;0;2;70;Appartement2;Appartement2
730.956132483297;12.18260220805495;60;21013A151;2017;Appartement1;1;5;0;NA;0;0;0;0;0;5;5;5;5;3;5;5;3;5;4;3;4;4;4;4;De 2001 € à 2500 €;NA;NA;NA;2;NA;1;60;Appartement1;Appartement1
438.5736794899782;7.30956132483297;60;21013A11-;2017;Studio;NA;3;0;NA;0;0;1;0;0;4;4;4;4;4;3;3;3;4;4;3;3;3;3;3;De 1501 € à 2000 €;0;0;0;1;0;0;60;Studio;Studio_Appartement0
783.1672848035325;8.701858720039251;90;21013A51-;2017;Appartement1;NA;5;0;NA;0;0;1;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 500 € à 1000 €;0;0;0;1;0;1;90;Appartement1;Appartement1
730.956132483297;10.4422304640471;70;21013A101;2017;Appartement2;NA;3;0;NA;0;0;1;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;De 2001 € à 2500 €;0;0;0;2;0;2;70;Appartement2;Appartement2
783.1672848035325;6.526394040029438;120;21013A40-;2017;Appartement3;3;3;1;NA;0;0;1;0;1;5;5;5;4;5;4;3;3;5;2;3;5;4;3;2;De 1501 € à 2000 €;0;0;1;1;0;3;120;Appartement3;Appartement3
835.378437123768;13.922973952062799;60;21013A151;2017;Appartement1;NA;3;0;NA;0;0;0;0;0;5;5;5;3;3;3;3;3;5;3;3;3;3;3;3;De 1001 € à 1500 €;1;1;NA;2;NA;1;60;Appartement1;Appartement1
470.9445939285242;18.83778375714097;25;21013A151;2017;Studio;2;5;0;NA;0;0;1;0;0;4;NA;NA;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;0;0;1;0;0;25;Studio;Studio_Appartement0
469.9003708821195;7.831672848035325;60;21013A41-;2017;Appartement1;NA;3;0;NA;0;0;0;0;1;4;4;4;4;3;3;3;3;3;3;4;4;4;4;3;De 1001 € à 1500 €;0;0;0;0;1;1;60;Appartement1;Appartement1
939.800741764239;11.0564793148734;85;21013A41-;2017;Appartement1;NA;4;0;NA;0;0;0;0;1;5;5;NA;NA;5;3;2;2;5;4;5;5;4;3;4;De 1501 € à 2000 €;0;0;0;1;0;1;85;Appartement1;Appartement1
626.533827842826;8.950483254897515;70;21013A40-;2017;Appartement1;NA;3;0;NA;1;0;1;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;De 2001 € à 2500 €;0;0;0;1;0;1;70;Appartement1;Appartement1
449.0159099540253;6.414512999343218;70;21013A51-;2017;Appartement1;2;4;0;NA;0;0;1;0;0;4;4;4;4;4;4;4;4;4;2;4;4;4;4;4;De 500 € à 1000 €;0;0;0;1;0;1;70;Appartement1;Appartement1
605.6493669147318;10.09415611524553;60;21013A11-;2017;Appartement1;2;4;0;NA;0;0;0;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
2714.9799206522457;6.787449801630614;400;21013A01-;2017;Maison3;NA;3;0;NA;0;0;0;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;De 2001 € à 2500 €;0;0;0;1;0;3;400;Maison3;Maison3
574.3226755225905;14.358066888064764;40;21013A51-;2017;Studio;2;3;0;NA;0;0;1;0;0;3;3;3;3;3;2;2;2;3;2;3;3;3;2;2;De 500 € à 1000 €;0;0;1;0;0;0;40;Studio;Studio_Appartement0
532.5537536664021;13.313843841660054;40;21013A40-;2017;Studio;2;4;0;NA;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;0;0;1;0;0;40;Studio;Studio_Appartement0
313.266913921413;12.53067655685652;25;21013A41-;2017;NA;2;3;NA;NA;0;0;0;0;NA;3;3;3;3;3;3;2;2;4;3;3;2;3;3;3;Moins de 500 €;0;0;1;0;0;NA;25;NA;NA
522.111523202355;14.917472091495856;35;21013A40-;2017;Studio;2;5;0;NA;1;0;0;0;1;2;3;4;3;3;4;3;5;3;3;4;4;3;3;3;De 500 € à 1000 €;0;0;0;1;0;0;35;Studio;Studio_Appartement0
469.9003708821195;23.495018544105974;20;21009A01-;2017;Studio;1;2;0;0;NA;0;1;0;0;3;4;NA;NA;4;NA;NA;2;NA;4;4;1;4;4;4;De 500 € à 1000 €;0;0;0;1;0;0;20;Studio;Studio_Appartement0
445.8832408148112;7.43138734691352;60;21001A142;2017;Appartement1;2;2;0;0;NA;0;0;0;1;2;2;NA;NA;2;5;4;1;4;5;1;4;1;1;4;De 1001 € à 1500 €;2;0;0;2;0;1;60;Appartement1;Appartement1
1027.5154776622346;8.782183569762688;117;21003A10-;2017;Appartement3;2;3;0;0;NA;0;0;0;1;3;3;2;2;3;4;3;1;3;3;4;4;2;2;3;De 2001 € à 2500 €;0;0;0;0;2;3;117;Appartement3;Appartement3
522.111523202355;10.4422304640471;50;21013A052;2017;Appartement1;2;NA;0;0;0;0;1;0;0;4;4;4;4;4;4;2;2;4;4;4;4;4;4;4;De 1001 € à 1500 €;0;0;0;2;0;1;50;Appartement1;Appartement1
574.3226755225905;8.204609650322721;70;21001B10-;2017;Appartement2;2;3;0;0;0;0;1;NA;0;4;3;4;4;4;4;NA;NA;2;3;2;3;3;3;3;De 1501 € à 2000 €;2;0;0;2;0;2;70;Appartement2;Appartement2
547.172876316068;10.94345752632136;50;21013A00-;2017;Appartement1;1;1;0;0;0;0;0;NA;0;1;2;3;4;2;2;1;2;3;2;1;1;2;1;1;De 1501 € à 2000 €;0;0;0;2;0;1;50;Appartement1;Appartement1
992.0118940844745;9.920118940844745;100;21007A239;2017;Appartement3;2;5;0;0;0;0;0;0;1;4;5;3;3;3;4;3;3;3;3;NA;NA;3;3;2;De 2001 € à 2500 €;0;0;0;1;0;3;100;Appartement3;Appartement3
208.844609280942;5.22111523202355;40;21004A70-;2017;Appartement1;2;4;0;0;0;0;1;0;0;4;NA;NA;NA;3;5;3;3;3;2;3;4;4;4;3;De 1001 € à 1500 €;0;0;0;1;0;1;40;Appartement1;Appartement1
553.4382145944962;11.068764291889925;50;21015A41-;2017;Appartement1;2;3;0;0;0;0;1;0;0;5;3;3;4;3;NA;2;2;3;3;3;3;3;1;3;De 500 € à 1000 €;0;0;0;1;0;1;50;Appartement1;Appartement1
584.7649059866376;16.70756874247536;35;21013A522;2017;Studio;1;3;0;0;NA;0;0;0;0;1;2;1;1;1;2;2;2;3;3;2;3;2;2;3;De 1001 € à 1500 €;0;0;0;1;0;0;35;Studio;Studio_Appartement0
558.6593298265199;10.157442360482179;55;21004E12-;2017;Appartement1;2;1;0;0;0;0;1;0;0;5;2;3;5;5;NA;5;5;5;NA;2;3;4;4;5;De 1001 € à 1500 €;0;0;0;1;0;1;55;Appartement1;Appartement1
522.111523202355;13.052788080058875;40;21009A041;2017;Appartement1;1;5;0;0;NA;0;1;0;1;4;4;4;4;4;1;1;4;3;5;4;5;4;3;3;De 1001 € à 1500 €;0;0;0;1;0;1;40;Appartement1;Appartement1
763.327046921843;9.541588086523038;80;21016A02-;2017;Appartement2;3;2;0;0;0;0;1;0;0;3;3;3;3;3;3;3;NA;3;2;2;2;2;3;3;De 1501 € à 2000 €;0;2;0;1;0;2;80;Appartement2;Appartement2
835.378437123768;8.35378437123768;100;21015A54-;2017;Appartement2;2;4;0;0;0;0;0;0;1;3;5;3;5;3;4;4;4;5;4;3;4;5;3;3;De 2001 € à 2500 €;0;0;1;0;0;2;100;Appartement2;Appartement2
673.5238649310379;9.621769499014826;70;21003A00-;2017;Appartement1;2;5;0;0;NA;0;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;0;1;1;70;Appartement1;Appartement1
835.378437123768;8.793457232881769;95;21002A43-;2017;Appartement1;2;5;0;0;0;0;1;1;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;NA;De 1001 € à 1500 €;1;1;0;1;0;1;95;Appartement1;Appartement1
730.956132483297;9.136951656041212;80;21002A24-;2017;Appartement3;2;5;0;0;0;0;1;0;0;5;5;5;5;5;5;5;2;5;5;5;5;5;3;NA;De 1001 € à 1500 €;0;0;0;2;0;3;80;Appartement3;Appartement3
459.4581404180724;22.97290702090362;20;21002A041;2017;Studio;2;5;0;0;0;0;1;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 500 € à 1000 €;0;0;2;1;0;0;20;Studio;Studio_Appartement0
261.0557616011775;5.22111523202355;50;21002A25-;2017;Appartement1;2;4;0;0;0;0;0;0;1;5;5;5;4;4;4;4;4;5;5;5;4;3;5;5;De 1501 € à 2000 €;0;0;0;1;0;1;50;Appartement1;Appartement1
375.9202967056956;23.495018544105974;16;21002A24-;2017;Appartement3;2;3;0;0;NA;0;0;0;1;5;NA;NA;NA;NA;NA;NA;NA;3;4;4;4;5;3;3;De 2501 € à 3000 €;0;0;3;0;0;3;16;Appartement3;Appartement3
1305.2788080058874;9.66873191115472;135;21013A02-;2017;Appartement3;2;4;1;0;0;0;0;0;1;5;5;NA;NA;3;NA;3;4;3;4;4;4;5;5;5;Plus de 3500 €;0;2;1;2;0;3;135;Appartement3;Appartement3
758.1059316898195;12.635098861496992;60;21004B45-;2017;Appartement1;2;5;0;0;0;0;1;0;0;5;NA;NA;NA;4;3;3;3;3;5;4;4;4;4;5;De 1501 € à 2000 €;0;0;0;1;0;1;60;Appartement1;Appartement1
366.52228928805323;9.16305723220133;40;21004F922;2017;Appartement1;2;4;0;0;0;0;1;0;0;5;NA;NA;NA;5;5;5;5;5;NA;4;5;5;5;1;De 1001 € à 1500 €;0;0;0;0;1;1;40;Appartement1;Appartement1
417.689218561884;4.17689218561884;100;21009A21-;2017;Appartement4;2;3;0;0;0;0;1;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 500 € à 1000 €;0;1;2;0;0;4;100;Appartement4;Appartement4
553.4382145944962;22.13752858377985;25;21001B21-;2017;Appartement1;1;3;0;0;NA;0;0;0;1;4;4;3;2;3;3;2;2;2;2;3;2;3;3;2;De 500 € à 1000 €;0;0;0;1;0;1;25;Appartement1;Appartement1
1253.067655685652;10.4422304640471;120;21004A20-;2017;Appartement3;2;4;0;0;0;0;0;0;1;4;4;4;NA;4;4;4;4;4;4;3;3;3;3;3;De 3001 € à 3500 €;0;0;0;2;0;3;120;Appartement3;Appartement3
783.1672848035325;15.663345696070651;50;21009A451;2017;Appartement1;2;4;0;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;Plus de 3500 €;0;0;0;2;0;1;50;Appartement1;Appartement1
563.8804450585434;8.675083770131437;65;21016A03-;2017;Appartement1;2;1;0;0;NA;0;0;0;1;1;5;NA;NA;4;5;1;1;5;4;1;3;3;3;3;De 1001 € à 1500 €;0;0;0;0;1;1;65;Appartement1;Appartement1
1044.22304640471;11.602478293385666;90;21018A24-;2017;Appartement1;2;4;0;0;0;0;0;0;1;4;4;NA;NA;3;5;4;3;3;4;3;3;3;4;4;De 3001 € à 3500 €;0;0;0;1;0;1;90;Appartement1;Appartement1
678.7449801630614;12.34081782114657;55;21005A02-;2017;Appartement2;1;2;0;0;0;0;1;0;0;1;NA;NA;NA;1;NA;NA;1;NA;4;3;3;3;1;1;Refus de répondre;0;0;0;1;0;2;55;Appartement2;Appartement2
887.5895894440034;10.320809179581435;86;21009A21-;2017;Appartement1;1;4;0;0;0;0;0;0;0;5;5;5;5;5;3;4;4;5;4;4;4;5;5;5;De 2001 € à 2500 €;0;0;0;2;0;1;86;Appartement1;Appartement1
626.533827842826;7.831672848035325;80;21014A41-;2017;Appartement1;2;5;0;0;0;0;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;0;1;1;80;Appartement1;Appartement1
1148.645351045181;13.513474718178601;85;21007A72-;2017;Appartement2;1;3;0;0;0;0;0;0;1;4;4;4;4;3;1;2;2;4;3;4;4;4;4;3;De 1001 € à 1500 €;0;0;0;1;0;2;85;Appartement2;Appartement2
501.2270622742608;5.012270622742608;100;21018A031;2017;Appartement2;2;3;0;0;0;0;0;0;1;5;5;5;5;5;5;NA;NA;5;5;5;5;5;5;5;De 1001 € à 1500 €;0;0;0;0;1;2;100;Appartement2;Appartement2
730.956132483297;11.245478961281492;65;21005A042;2017;Appartement2;2;3;0;0;NA;0;1;0;0;2;4;NA;4;4;4;2;3;3;1;1;2;1;1;1;De 1001 € à 1500 €;2;0;1;1;0;2;65;Appartement2;Appartement2
992.0118940844745;12.400148676055931;80;21015A50-;2017;Appartement4;2;3;0;0;NA;0;0;0;1;4;4;4;4;3;3;3;3;3;3;4;4;5;4;5;De 1001 € à 1500 €;0;0;1;0;0;4;80;Appartement4;Appartement4
783.1672848035325;7.1197025891230235;110;21005A12-;2017;Appartement3;2;3;0;0;NA;0;1;0;1;3;4;4;3;3;3;4;4;4;4;3;3;3;4;3;De 1501 € à 2000 €;0;1;0;1;0;3;110;Appartement3;Appartement3
469.9003708821195;23.495018544105974;20;21012A00-;2017;Appartement1;2;4;0;0;NA;0;0;0;0;4;4;3;4;4;3;3;3;3;3;2;4;3;3;4;De 1001 € à 1500 €;0;0;0;1;0;1;20;Appartement1;Appartement1
668.3027496990144;7.425586107766827;90;21013A41-;2017;Appartement2;2;3;0;0;0;0;0;0;1;5;5;5;5;3;2;3;3;5;5;5;4;4;4;5;De 1001 € à 1500 €;0;0;0;1;0;2;90;Appartement2;Appartement2
814.4939761956738;6.787449801630615;120;21001B25-;2017;Appartement3;2;3;0;0;0;0;1;0;1;1;1;1;1;4;4;3;3;3;4;3;5;3;4;4;De 1001 € à 1500 €;0;0;2;3;0;3;120;Appartement3;Appartement3
548.2170993624727;18.904037909050782;29;21013A522;2017;Studio;2;2;0;0;0;0;1;0;1;4;4;2;2;3;2;2;1;2;2;3;3;2;4;2;De 500 € à 1000 €;0;0;0;1;0;0;29;Studio;Studio_Appartement0
522.111523202355;3.4807434880156998;150;21015A53-;2017;Maison2;1;2;0;0;0;0;0;0;1;4;4;4;4;2;2;2;2;4;4;3;4;4;3;3;Refus de répondre;0;0;0;0;1;2;150;Maison2;Maison1_2
730.956132483297;16.243469610739933;45;21006A153;2017;Appartement1;2;1;0;0;0;0;1;0;0;1;1;1;1;1;3;2;2;1;NA;3;2;2;3;3;De 1001 € à 1500 €;0;0;0;1;1;1;45;Appartement1;Appartement1
522.111523202355;8.032484972343923;65;21001A31-;2017;Appartement1;2;4;0;0;0;0;0;0;1;5;5;5;5;5;5;5;3;5;5;5;4;4;5;5;De 1001 € à 1500 €;0;0;0;1;0;1;65;Appartement1;Appartement1
939.800741764239;37.59202967056956;25;21002A030;2017;Appartement1;2;2;0;0;0;0;1;0;0;2;2;3;1;3;2;2;2;3;2;2;2;2;2;2;De 1001 € à 1500 €;0;0;0;2;0;1;25;Appartement1;Appartement1
835.378437123768;10.4422304640471;80;21002A52-;2017;Appartement2;NA;5;0;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;De 1501 € à 2000 €;0;0;0;1;0;2;80;Appartement2;Appartement2
1044.22304640471;10.4422304640471;100;21002A25-;2017;Maison3;2;3;0;0;0;0;0;0;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;De 1001 € à 1500 €;1;2;1;2;0;3;100;Maison3;Maison3
1775.1791788880068;10.4422304640471;170;21002A21-;2017;Appartement4;2;5;1;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Plus de 3500 €;0;0;0;3;0;4;170;Appartement4;Appartement4
783.1672848035325;9.789591060044156;80;21002A24-;2017;Maison2;2;5;0;0;0;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;Refus de répondre;0;0;0;1;0;2;80;Maison2;Maison1_2
730.956132483297;12.18260220805495;60;21002A25-;2017;Appartement2;3;3;0;0;0;0;1;0;1;3;4;4;4;3;2;2;3;4;4;NA;4;3;3;NA;Refus de répondre;0;1;1;2;0;2;60;Appartement2;Appartement2
939.800741764239;11.747509272052987;80;21002A43-;2017;Appartement2;2;5;0;0;1;0;0;0;0;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;De 1501 € à 2000 €;1;0;0;1;0;2;80;Appartement2;Appartement2
1253.067655685652;11.391524142596836;110;21002A23-;2017;Appartement2;2;5;1;1;0;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Refus de répondre;0;0;1;2;0;2;110;Appartement2;Appartement2
340.41671312793545;5.673611885465591;60;21002A23-;2017;Studio;2;5;NA;0;0;0;0;0;0;4;3;4;4;4;3;5;5;4;4;4;3;4;5;4;De 500 € à 1000 €;0;0;3;0;0;0;60;Studio;Studio_Appartement0
992.0118940844745;11.022354378716384;90;21002A53-;2017;Appartement2;2;5;0;0;0;0;0;0;0;5;4;5;5;4;4;4;4;5;5;5;5;5;5;5;De 2001 € à 2500 €;0;0;0;1;0;2;90;Appartement2;Appartement2
518.9788540631408;17.299295135438026;30;21002A20-;2017;Studio;2;4;0;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;4;4;3;4;De 1501 € à 2000 €;0;0;0;1;0;0;30;Studio;Studio_Appartement0
835.378437123768;8.35378437123768;100;21017A432;2017;Maison2;1;4;0;0;0;0;0;0;1;4;4;4;4;3;2;2;4;2;4;5;5;3;4;NA;De 2501 € à 3000 €;1;0;0;2;0;2;100;Maison2;Maison1_2
835.378437123768;9.8279816132208;85;21015A20-;2017;Appartement2;NA;NA;0;1;0;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Plus de 3500 €;0;0;0;3;0;2;85;Appartement2;Appartement2
819.7150914276973;9.107945460307748;90;21012A62-;2017;Appartement2;2;5;0;0;0;0;0;0;1;5;5;5;5;5;2;2;2;2;5;5;5;5;5;5;De 1501 € à 2000 €;0;1;0;1;0;2;90;Appartement2;Appartement2
522.111523202355;5.22111523202355;100;21012A141;2017;Maison2;2;3;0;0;0;0;1;0;1;5;5;3;3;3;3;1;1;5;5;5;5;5;5;3;De 1501 € à 2000 €;2;0;0;2;0;2;100;Maison2;Maison1_2
814.4939761956738;9.58228207289028;85;21008A240;2017;Appartement2;2;3;0;1;0;0;0;0;1;3;3;3;3;2;2;4;4;4;1;NA;NA;3;2;2;De 1001 € à 1500 €;0;0;0;0;1;2;85;Appartement2;Appartement2
887.5895894440034;14.793159824066723;60;21002A10-;2017;Appartement1;NA;4;0;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;De 1501 € à 2000 €;0;0;0;1;0;1;60;Appartement1;Appartement1
835.378437123768;11.13837916165024;75;21009A051;2017;Maison1;2;5;0;0;0;0;1;0;0;5;5;5;5;5;3;5;5;5;5;4;5;NA;5;5;De 1501 € à 2000 €;1;0;0;0;0;1;75;Maison1;Maison1_2
678.7449801630614;11.312416336051024;60;21017A541;2017;Appartement1;2;2;0;0;0;0;1;0;1;3;4;3;4;5;4;2;2;2;4;5;3;3;4;NA;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
522.111523202355;10.4422304640471;50;21017A41-;2017;Maison1;NA;3;0;NA;0;0;1;0;0;5;5;4;4;4;4;4;4;4;4;5;4;4;3;3;De 500 € à 1000 €;0;0;0;1;0;1;50;Maison1;Maison1_2
710.0716715552028;10.143881022217183;70;21009A652;2017;Maison1;NA;4;0;NA;0;0;1;0;0;5;3;3;3;3;3;3;3;3;3;3;3;3;3;3;De 1501 € à 2000 €;1;0;0;2;0;1;70;Maison1;Maison1_2
730.956132483297;12.18260220805495;60;21017A512;2017;Appartement1;NA;4;0;0;0;0;1;0;1;4;4;4;4;4;4;4;4;4;3;3;4;4;4;5;De 1501 € à 2000 €;0;0;0;1;0;1;60;Appartement1;Appartement1
449.0159099540253;5.612698874425316;80;21002A53-;2017;Appartement2;2;4;0;0;0;0;0;0;1;5;3;4;4;4;4;4;4;5;NA;2;5;4;NA;4;De 1501 € à 2000 €;2;0;0;2;0;2;80;Appartement2;Appartement2
574.3226755225905;8.204609650322721;70;21007A61-;2017;Appartement2;NA;3;0;NA;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;De 1501 € à 2000 €;2;0;0;2;0;2;70;Appartement2;Appartement2
469.9003708821195;7.831672848035325;60;21007A61-;2017;Appartement1;2;3;0;NA;1;0;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;De 1001 € à 1500 €;0;0;0;1;0;1;60;Appartement1;Appartement1
2401.713006730833;9.606852026923333;250;21013A22-;2017;Maison4;NA;5;1;1;0;0;0;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Plus de 3500 €;0;0;0;4;0;5;250;Maison4;Maison4
918.9162808361448;7.65763567363454;120;21007A60-;2017;Appartement3;2;5;0;NA;0;0;1;0;1;5;5;5;5;3;3;3;3;3;3;5;5;5;5;4;De 3001 € à 3500 €;2;0;0;2;0;3;120;Appartement3;Appartement3
